Datum;Roll;Grupp;Region;Antal annonser;Nya 7 dagar;Nya 14 dagar
2026-07-28;Systemutvecklare;Framåtblickande signal;Västernorrlands län;24;2;5
2026-07-28;Systemutvecklare;Framåtblickande signal;Västmanlands län;35;4;5
2026-07-28;Systemutvecklare;Framåtblickande signal;Västra Götalands län;243;7;17
2026-07-28;Systemutvecklare;Framåtblickande signal;Örebro län;24;2;2
2026-07-28;Systemutvecklare;Framåtblickande signal;Östergötlands län;134;8;18
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Blekinge län;29;1;3
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Dalarnas län;33;0;3
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Gotlands län;2;1;1
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Gävleborgs län;14;0;1
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Hallands län;19;0;0
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Jämtlands län;7;4;5
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Jönköpings län;56;4;5
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Kalmar län;27;3;8
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Kronobergs län;22;1;6
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Norrbottens län;32;3;8
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Skåne län;107;11;29
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Stockholms län;154;13;29
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Södermanlands län;23;2;3
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Uppsala län;21;1;2
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Värmlands län;20;4;5
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Västerbottens län;46;3;4
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Västernorrlands län;40;1;2
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Västmanlands län;53;4;5
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Västra Götalands län;198;21;30
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Örebro län;49;4;7
2026-07-28;Mekanikkonstruktör;Struktur / transformation;Östergötlands län;130;11;25
2026-07-28;Elingenjör;Struktur / transformation;Blekinge län;10;0;2
2026-07-28;Elingenjör;Struktur / transformation;Dalarnas län;63;4;8
2026-07-28;Elingenjör;Struktur / transformation;Gotlands län;3;0;0
2026-07-28;Elingenjör;Struktur / transformation;Gävleborgs län;14;0;1
2026-07-28;Elingenjör;Struktur / transformation;Hallands län;15;0;0
2026-07-28;Elingenjör;Struktur / transformation;Jämtlands län;10;0;3
2026-07-28;Elingenjör;Struktur / transformation;Jönköpings län;18;0;1
2026-07-28;Elingenjör;Struktur / transformation;Kalmar län;20;0;0
2026-07-28;Elingenjör;Struktur / transformation;Kronobergs län;15;0;1
2026-07-28;Elingenjör;Struktur / transformation;Norrbottens län;41;7;7
2026-07-28;Elingenjör;Struktur / transformation;Skåne län;65;10;22
2026-07-28;Elingenjör;Struktur / transformation;Stockholms län;220;20;36
2026-07-28;Elingenjör;Struktur / transformation;Södermanlands län;20;1;3
2026-07-28;Elingenjör;Struktur / transformation;Uppsala län;27;1;3
2026-07-28;Elingenjör;Struktur / transformation;Värmlands län;24;2;2
2026-07-28;Elingenjör;Struktur / transformation;Västerbottens län;26;0;0
2026-07-28;Elingenjör;Struktur / transformation;Västernorrlands län;36;5;5
2026-07-28;Elingenjör;Struktur / transformation;Västmanlands län;76;6;12
2026-07-28;Elingenjör;Struktur / transformation;Västra Götalands län;135;5;10
2026-07-28;Elingenjör;Struktur / transformation;Örebro län;28;3;4
2026-07-28;Elingenjör;Struktur / transformation;Östergötlands län;68;5;10
2026-07-28;Sjuksköterska;Strukturell brist;Blekinge län;18;2;4
2026-07-28;Sjuksköterska;Strukturell brist;Dalarnas län;43;7;17
2026-07-28;Sjuksköterska;Strukturell brist;Gotlands län;19;2;5
2026-07-28;Sjuksköterska;Strukturell brist;Gävleborgs län;51;10;21
2026-07-28;Sjuksköterska;Strukturell brist;Hallands län;26;9;10
2026-07-28;Sjuksköterska;Strukturell brist;Jämtlands län;24;4;9
2026-07-28;Sjuksköterska;Strukturell brist;Jönköpings län;58;6;32
2026-07-28;Sjuksköterska;Strukturell brist;Kalmar län;32;8;13
2026-07-28;Sjuksköterska;Strukturell brist;Kronobergs län;38;7;18
2026-07-28;Sjuksköterska;Strukturell brist;Norrbottens län;74;13;19
2026-07-28;Sjuksköterska;Strukturell brist;Skåne län;156;32;72
2026-07-28;Sjuksköterska;Strukturell brist;Stockholms län;194;46;85
2026-07-28;Sjuksköterska;Strukturell brist;Södermanlands län;47;9;16
2026-07-28;Sjuksköterska;Strukturell brist;Uppsala län;97;11;26
2026-07-28;Sjuksköterska;Strukturell brist;Värmlands län;16;2;7
2026-07-28;Sjuksköterska;Strukturell brist;Västerbottens län;65;16;27
2026-07-28;Sjuksköterska;Strukturell brist;Västernorrlands län;58;8;18
2026-07-28;Sjuksköterska;Strukturell brist;Västmanlands län;28;11;17
2026-07-28;Sjuksköterska;Strukturell brist;Västra Götalands län;153;32;65
2026-07-28;Sjuksköterska;Strukturell brist;Örebro län;34;6;18
2026-07-28;Sjuksköterska;Strukturell brist;Östergötlands län;82;13;29
2026-07-28;Undersköterska;Strukturell brist;Blekinge län;5;0;0
2026-07-28;Undersköterska;Strukturell brist;Dalarnas län;21;4;5
2026-07-28;Undersköterska;Strukturell brist;Gotlands län;8;5;5
2026-07-28;Undersköterska;Strukturell brist;Gävleborgs län;12;2;4
2026-07-28;Undersköterska;Strukturell brist;Hallands län;30;10;12
2026-07-28;Undersköterska;Strukturell brist;Jämtlands län;27;4;6
2026-07-28;Undersköterska;Strukturell brist;Jönköpings län;22;0;2
2026-07-28;Undersköterska;Strukturell brist;Kalmar län;19;2;5
2026-07-28;Undersköterska;Strukturell brist;Kronobergs län;15;4;6
2026-07-28;Undersköterska;Strukturell brist;Norrbottens län;35;6;11
2026-07-28;Undersköterska;Strukturell brist;Skåne län;63;20;32
2026-07-28;Undersköterska;Strukturell brist;Stockholms län;202;30;54
2026-07-28;Undersköterska;Strukturell brist;Södermanlands län;17;4;10
2026-07-28;Undersköterska;Strukturell brist;Uppsala län;22;4;8
2026-07-28;Undersköterska;Strukturell brist;Värmlands län;25;1;3
2026-07-28;Undersköterska;Strukturell brist;Västerbottens län;31;4;6
2026-07-28;Undersköterska;Strukturell brist;Västernorrlands län;18;0;4
2026-07-28;Undersköterska;Strukturell brist;Västmanlands län;14;3;6
2026-07-28;Undersköterska;Strukturell brist;Västra Götalands län;104;28;47
2026-07-28;Undersköterska;Strukturell brist;Örebro län;11;2;4
2026-07-28;Undersköterska;Strukturell brist;Östergötlands län;37;9;13
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Dalarnas län;4;0;1
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Gotlands län;3;2;2
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Gävleborgs län;5;0;0
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Hallands län;6;1;3
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Jämtlands län;2;1;1
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Jönköpings län;12;2;3
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Kalmar län;3;0;0
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Kronobergs län;7;1;2
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Norrbottens län;3;1;1
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Skåne län;54;5;18
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Stockholms län;104;15;28
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Södermanlands län;4;1;2
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Uppsala län;3;1;1
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Värmlands län;4;1;2
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Västerbottens län;8;2;5
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Västernorrlands län;4;0;0
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Västmanlands län;1;0;1
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Västra Götalands län;45;8;14
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Örebro län;2;1;1
2026-07-29;Kundtjänstmedarbetare;Volym / cykel;Östergötlands län;22;3;7
2026-07-29;Ekonomiassistent;Volym / cykel;Blekinge län;1;0;0
2026-07-29;Ekonomiassistent;Volym / cykel;Dalarnas län;1;0;1
2026-07-29;Ekonomiassistent;Volym / cykel;Gävleborgs län;3;0;2
2026-07-29;Ekonomiassistent;Volym / cykel;Hallands län;1;0;0
2026-07-29;Ekonomiassistent;Volym / cykel;Jämtlands län;1;0;0
2026-07-29;Ekonomiassistent;Volym / cykel;Jönköpings län;4;0;0
2026-07-29;Ekonomiassistent;Volym / cykel;Kronobergs län;1;0;0
2026-07-29;Ekonomiassistent;Volym / cykel;Norrbottens län;4;1;2
2026-07-29;Ekonomiassistent;Volym / cykel;Skåne län;11;1;5
2026-07-29;Ekonomiassistent;Volym / cykel;Stockholms län;21;5;8
2026-07-29;Ekonomiassistent;Volym / cykel;Södermanlands län;2;0;0
2026-07-29;Ekonomiassistent;Volym / cykel;Uppsala län;5;1;1
2026-07-29;Ekonomiassistent;Volym / cykel;Värmlands län;2;0;1
2026-07-29;Ekonomiassistent;Volym / cykel;Västerbottens län;8;2;3
2026-07-29;Ekonomiassistent;Volym / cykel;Västernorrlands län;5;0;0
2026-07-29;Ekonomiassistent;Volym / cykel;Västmanlands län;5;1;1
2026-07-29;Ekonomiassistent;Volym / cykel;Västra Götalands län;13;0;2
2026-07-29;Ekonomiassistent;Volym / cykel;Östergötlands län;7;0;1
2026-07-29;Lagerarbetare;Volym / cykel;Blekinge län;2;0;1
2026-07-29;Lagerarbetare;Volym / cykel;Dalarnas län;6;3;4
2026-07-29;Lagerarbetare;Volym / cykel;Gävleborgs län;5;0;1
2026-07-29;Lagerarbetare;Volym / cykel;Hallands län;18;6;7
2026-07-29;Lagerarbetare;Volym / cykel;Jämtlands län;1;0;0
2026-07-29;Lagerarbetare;Volym / cykel;Jönköpings län;47;13;16
2026-07-29;Lagerarbetare;Volym / cykel;Kalmar län;6;0;1
2026-07-29;Lagerarbetare;Volym / cykel;Kronobergs län;12;1;4
2026-07-29;Lagerarbetare;Volym / cykel;Norrbottens län;13;2;4
2026-07-29;Lagerarbetare;Volym / cykel;Skåne län;86;18;33
2026-07-29;Lagerarbetare;Volym / cykel;Stockholms län;128;27;43
2026-07-29;Lagerarbetare;Volym / cykel;Södermanlands län;24;3;4
2026-07-29;Lagerarbetare;Volym / cykel;Uppsala län;15;2;3
2026-07-29;Lagerarbetare;Volym / cykel;Värmlands län;3;0;0
2026-07-29;Lagerarbetare;Volym / cykel;Västerbottens län;6;0;1
2026-07-29;Lagerarbetare;Volym / cykel;Västernorrlands län;5;3;3
2026-07-29;Lagerarbetare;Volym / cykel;Västmanlands län;8;3;4
2026-07-29;Lagerarbetare;Volym / cykel;Västra Götalands län;110;22;37
2026-07-29;Lagerarbetare;Volym / cykel;Örebro län;14;3;3
2026-07-29;Lagerarbetare;Volym / cykel;Östergötlands län;40;2;6
2026-07-29;Business Controller;Framåtblickande signal;Blekinge län;5;0;0
2026-07-29;Business Controller;Framåtblickande signal;Dalarnas län;5;2;2
2026-07-29;Business Controller;Framåtblickande signal;Hallands län;4;1;1
2026-07-29;Business Controller;Framåtblickande signal;Jönköpings län;7;1;1
2026-07-29;Business Controller;Framåtblickande signal;Kronobergs län;4;0;0
2026-07-29;Business Controller;Framåtblickande signal;Norrbottens län;5;1;1
2026-07-29;Business Controller;Framåtblickande signal;Skåne län;24;1;8
2026-07-29;Business Controller;Framåtblickande signal;Stockholms län;62;12;22
2026-07-29;Business Controller;Framåtblickande signal;Södermanlands län;4;0;0
2026-07-29;Business Controller;Framåtblickande signal;Uppsala län;1;0;0
2026-07-29;Business Controller;Framåtblickande signal;Värmlands län;8;0;1
2026-07-29;Business Controller;Framåtblickande signal;Västerbottens län;6;0;2
2026-07-29;Business Controller;Framåtblickande signal;Västernorrlands län;3;0;1
2026-07-29;Business Controller;Framåtblickande signal;Västmanlands län;11;1;3
2026-07-29;Business Controller;Framåtblickande signal;Västra Götalands län;32;4;6
2026-07-29;Business Controller;Framåtblickande signal;Örebro län;2;0;1
2026-07-29;Business Controller;Framåtblickande signal;Östergötlands län;10;1;2
2026-07-29;Systemutvecklare;Framåtblickande signal;Blekinge län;12;1;1
2026-07-29;Systemutvecklare;Framåtblickande signal;Dalarnas län;8;4;5
2026-07-29;Systemutvecklare;Framåtblickande signal;Gotlands län;1;0;0
2026-07-29;Systemutvecklare;Framåtblickande signal;Gävleborgs län;11;1;1
2026-07-29;Systemutvecklare;Framåtblickande signal;Hallands län;7;1;2
2026-07-29;Systemutvecklare;Framåtblickande signal;Jämtlands län;7;0;0
2026-07-29;Systemutvecklare;Framåtblickande signal;Jönköpings län;41;3;5
2026-07-29;Systemutvecklare;Framåtblickande signal;Kalmar län;7;1;1
2026-07-29;Systemutvecklare;Framåtblickande signal;Kronobergs län;18;0;1
2026-07-29;Systemutvecklare;Framåtblickande signal;Norrbottens län;21;1;1
2026-07-29;Systemutvecklare;Framåtblickande signal;Skåne län;118;4;11
2026-07-29;Systemutvecklare;Framåtblickande signal;Stockholms län;479;50;95
2026-07-29;Systemutvecklare;Framåtblickande signal;Södermanlands län;3;0;0
2026-07-29;Systemutvecklare;Framåtblickande signal;Uppsala län;22;3;3
2026-07-29;Systemutvecklare;Framåtblickande signal;Värmlands län;7;1;2
2026-07-29;Systemutvecklare;Framåtblickande signal;Västerbottens län;11;1;1
2026-07-29;Systemutvecklare;Framåtblickande signal;Västernorrlands län;24;2;5
2026-07-29;Systemutvecklare;Framåtblickande signal;Västmanlands län;36;4;6
2026-07-29;Systemutvecklare;Framåtblickande signal;Västra Götalands län;239;7;14
2026-07-29;Systemutvecklare;Framåtblickande signal;Örebro län;23;1;2
2026-07-29;Systemutvecklare;Framåtblickande signal;Östergötlands län;124;7;18
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Blekinge län;31;3;5
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Dalarnas län;33;0;1
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Gotlands län;2;1;1
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Gävleborgs län;14;0;1
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Hallands län;19;0;0
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Jämtlands län;7;4;5
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Jönköpings län;56;4;5
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Kalmar län;30;6;10
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Kronobergs län;22;2;7
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Norrbottens län;33;4;9
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Skåne län;106;12;29
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Stockholms län;154;14;28
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Södermanlands län;22;2;2
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Uppsala län;22;2;3
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Värmlands län;20;3;5
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Västerbottens län;46;2;4
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Västernorrlands län;38;1;2
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Västmanlands län;53;4;5
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Västra Götalands län;196;20;30
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Örebro län;48;3;5
2026-07-29;Mekanikkonstruktör;Struktur / transformation;Östergötlands län;127;14;23
2026-07-29;Elingenjör;Struktur / transformation;Blekinge län;10;0;2
2026-07-29;Elingenjör;Struktur / transformation;Dalarnas län;66;7;10
2026-07-29;Elingenjör;Struktur / transformation;Gotlands län;3;0;0
2026-07-29;Elingenjör;Struktur / transformation;Gävleborgs län;14;0;1
2026-07-29;Elingenjör;Struktur / transformation;Hallands län;13;0;0
2026-07-29;Elingenjör;Struktur / transformation;Jämtlands län;10;0;3
2026-07-29;Elingenjör;Struktur / transformation;Jönköpings län;19;1;2
2026-07-29;Elingenjör;Struktur / transformation;Kalmar län;22;2;2
2026-07-29;Elingenjör;Struktur / transformation;Kronobergs län;15;0;1
2026-07-29;Elingenjör;Struktur / transformation;Norrbottens län;41;6;7
2026-07-29;Elingenjör;Struktur / transformation;Skåne län;66;11;23
2026-07-29;Elingenjör;Struktur / transformation;Stockholms län;227;27;41
2026-07-29;Elingenjör;Struktur / transformation;Södermanlands län;20;0;3
2026-07-29;Elingenjör;Struktur / transformation;Uppsala län;27;0;3
2026-07-29;Elingenjör;Struktur / transformation;Värmlands län;24;2;2
2026-07-29;Elingenjör;Struktur / transformation;Västerbottens län;26;0;0
2026-07-29;Elingenjör;Struktur / transformation;Västernorrlands län;36;4;5
2026-07-29;Elingenjör;Struktur / transformation;Västmanlands län;79;9;12
2026-07-29;Elingenjör;Struktur / transformation;Västra Götalands län;134;4;8
2026-07-29;Elingenjör;Struktur / transformation;Örebro län;28;3;4
2026-07-29;Elingenjör;Struktur / transformation;Östergötlands län;69;4;11
2026-07-29;Sjuksköterska;Strukturell brist;Blekinge län;18;2;4
2026-07-29;Sjuksköterska;Strukturell brist;Dalarnas län;45;8;19
2026-07-29;Sjuksköterska;Strukturell brist;Gotlands län;19;2;5
2026-07-29;Sjuksköterska;Strukturell brist;Gävleborgs län;51;9;20
2026-07-29;Sjuksköterska;Strukturell brist;Hallands län;26;8;11
2026-07-29;Sjuksköterska;Strukturell brist;Jämtlands län;26;6;8
2026-07-29;Sjuksköterska;Strukturell brist;Jönköpings län;60;7;33
2026-07-29;Sjuksköterska;Strukturell brist;Kalmar län;32;7;13
2026-07-29;Sjuksköterska;Strukturell brist;Kronobergs län;38;5;18
2026-07-29;Sjuksköterska;Strukturell brist;Norrbottens län;77;16;22
2026-07-29;Sjuksköterska;Strukturell brist;Skåne län;157;33;71
2026-07-29;Sjuksköterska;Strukturell brist;Stockholms län;217;64;104
2026-07-29;Sjuksköterska;Strukturell brist;Södermanlands län;48;8;17
2026-07-29;Sjuksköterska;Strukturell brist;Uppsala län;101;16;27
2026-07-29;Sjuksköterska;Strukturell brist;Värmlands län;16;2;7
2026-07-29;Sjuksköterska;Strukturell brist;Västerbottens län;68;18;29
2026-07-29;Sjuksköterska;Strukturell brist;Västernorrlands län;60;11;15
2026-07-29;Sjuksköterska;Strukturell brist;Västmanlands län;29;11;18
2026-07-29;Sjuksköterska;Strukturell brist;Västra Götalands län;158;36;70
2026-07-29;Sjuksköterska;Strukturell brist;Örebro län;36;7;18
2026-07-29;Sjuksköterska;Strukturell brist;Östergötlands län;85;14;30
2026-07-29;Undersköterska;Strukturell brist;Blekinge län;5;0;0
2026-07-29;Undersköterska;Strukturell brist;Dalarnas län;23;6;6
2026-07-29;Undersköterska;Strukturell brist;Gotlands län;11;6;8
2026-07-29;Undersköterska;Strukturell brist;Gävleborgs län;12;2;3
2026-07-29;Undersköterska;Strukturell brist;Hallands län;31;9;14
2026-07-29;Undersköterska;Strukturell brist;Jämtlands län;27;2;6
2026-07-29;Undersköterska;Strukturell brist;Jönköpings län;22;1;3
2026-07-29;Undersköterska;Strukturell brist;Kalmar län;19;2;4
2026-07-29;Undersköterska;Strukturell brist;Kronobergs län;16;5;6
2026-07-29;Undersköterska;Strukturell brist;Norrbottens län;35;5;8
2026-07-29;Undersköterska;Strukturell brist;Skåne län;69;25;38
2026-07-29;Undersköterska;Strukturell brist;Stockholms län;206;29;53
2026-07-29;Undersköterska;Strukturell brist;Södermanlands län;18;5;8
2026-07-29;Undersköterska;Strukturell brist;Uppsala län;22;4;8
2026-07-29;Undersköterska;Strukturell brist;Värmlands län;27;3;5
2026-07-29;Undersköterska;Strukturell brist;Västerbottens län;31;4;6
